station_m,axial_n,shear_n,moment_nm,stress_mpa
0.8980500070000002,182.71900419758964,0.7208220110155644,0.07538590335247358,0.31306832055930306
0.9160724929744334,182.71900419758964,0.7208220110155644,0.06239782135085005,0.31236009044643426
0.9160725129744335,137.1829226962131,0.713606226704381,0.0623978070150051,0.23536362262641713
0.9233800072,137.1829226962131,0.713606226704381,0.05718829909510575,0.23507955217000642
0.9487100073999999,137.1829226962131,0.713606226704381,0.03914120856921371,0.23409545821691097
0.9740400075999998,137.1829226962131,0.713606226704381,0.021142961240333245,0.23311402764574737
0.9775917972559036,137.1829226962131,0.713606226704381,0.018631218717273666,0.23297706425959216
0.9775918172559037,97.61084029141318,0.7034915348520937,0.01863120471129546,0.16606505793767679
0.99885499,97.61084029141318,0.7034915348520937,0.004558291372824935,0.16529767280715088
0.9988550100000001,97.61084029141318,0.05549628308347332,0.004558285525836569,0.1652976724883191
0.9993700078000001,97.61084029141318,0.05549628308347332,0.004529714577724668,0.16529611453651347
1.024700008,97.61084029141318,0.05549628308347332,0.00312467654148632,0.1652194988940448
1.03022205070945,97.61084029141318,0.05549628308347332,0.002818462963679578,0.16520280130338091
1.0302220707094498,64.37220903883664,0.03901796337475528,0.002818462019040033,0.10899995965339715
1.0500300081999998,64.37220903883664,0.03901796337475528,0.0020456581113761857,0.1089578192512437
1.0734719108940696,64.37220903883664,0.03901796337475528,0.0011311840900328162,0.10890795368685394
1.0734719308940694,37.777312151740475,0.024048044181145235,0.001131183459515277,0.06393893053852165
1.0753600084000001,37.777312151740475,0.024048044181145235,0.0010857794150832668,0.0639364546909324
1.1006900086,37.777312151740475,0.024048044181145235,0.0004766592250450987,0.06390323983589163
1.1069377205874324,37.777312151740475,0.024048044181145235,0.0003264277332938132,0.0638950478282999
1.1069377405874323,18.07427020505441,0.011916557924010873,0.00032642737368006623,0.030579387572174745
1.1260200087999999,18.07427020505441,0.011916557924010873,9.903308722432481e-05,0.030566987936790392
1.1303076641071863,18.07427020505441,0.011916557924010873,4.7940016450862494e-05,0.030564201870974347
1.1303076841071862,5.446109473166249,0.0036704259367371997,4.793986058594908e-05,0.00921138164851539
1.1433687905585823,5.446109473166249,0.0036704259367371997,3.670425914430292e-11,0.009208767526824875
1.1433688105585822,-0.0,0.0,0.0,0.0
1.1513500089999997,-0.0,0.0,0.0,0.0
1.1766800092,-0.0,0.0,0.0,0.0
1.2020100094,-0.0,0.0,0.0,0.0
1.2273400095999998,-0.0,0.0,0.0,0.0
1.2526700098,-0.0,0.0,0.0,0.0
1.27800001,-0.0,0.0,0.0,0.0
